DonorZipCode,County,TransactionAmount
94115,San Francisco,3200
94115,San Francisco,1800
94115,San Francisco,2500
94115,San Francisco,2500
94115,San Francisco,1000
94115,San Francisco,1000
94115,San Francisco,1000
94115,San Francisco,100
94115,San Francisco,5000
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,500
94115,San Francisco,2000
94115,San Francisco,100
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,200
94115,San Francisco,200
94115,San Francisco,200
94115,San Francisco,2000
94115,San Francisco,250
94115,San Francisco,500
94115,San Francisco,100
94115,San Francisco,1100
94115,San Francisco,150
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,1250
94115,San Francisco,200
94115,San Francisco,1000
94115,San Francisco,1000
94115,San Francisco,100
94115,San Francisco,500
94115,San Francisco,200
94115,San Francisco,200
94115,San Francisco,125
94115,San Francisco,125
94115,San Francisco,200
94115,San Francisco,200
94115,San Francisco,100
94115,San Francisco,145
94115,San Francisco,100
94115,San Francisco,200
94115,San Francisco,1000
94115,San Francisco,2500
94115,San Francisco,1000
94115,San Francisco,500
94115,San Francisco,500
94115,San Francisco,500
94115,San Francisco,500
94115,San Francisco,800
94115,San Francisco,1700
94115,San Francisco,500
94115,San Francisco,1000
94115,San Francisco,500
94115,San Francisco,100
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,250
94115,San Francisco,250
94115,San Francisco,300
94115,San Francisco,300
94115,San Francisco,6800
94115,San Francisco,250
94115,San Francisco,250
94115,San Francisco,500
94115,San Francisco,500
94115,San Francisco,250
94115,San Francisco,1000
94115,San Francisco,500
94115,San Francisco,6800
94115,San Francisco,6800
94115,San Francisco,6800
94115,San Francisco,6800
94115,San Francisco,1000
94115,San Francisco,99
94115,San Francisco,250
94115,San Francisco,500
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,500
94115,San Francisco,1000
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,500
94115,San Francisco,500
94115,San Francisco,100
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,2600
94115,San Francisco,100
94115,San Francisco,200
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,100
94115,San Francisco,100
94115,San Francisco,1000
94115,San Francisco,50
94115,San Francisco,250
94115,San Francisco,100
94115,San Francisco,500
94115,San Francisco,6500
94115,San Francisco,100
94115,San Francisco,2000
94115,San Francisco,250
94115,San Francisco,500
94115,San Francisco,200
94115,San Francisco,2000
94115,San Francisco,1000
94115,San Francisco,1000
94115,San Francisco,500
94115,San Francisco,500
94115,San Francisco,250
94115,San Francisco,500
94115,San Francisco,0
94115,San Francisco,0
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,4100
94115,San Francisco,6500
94115,San Francisco,1000
94115,San Francisco,2500
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,500
94116,San Francisco,200
94116,San Francisco,250
94116,San Francisco,200
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,200
94116,San Francisco,200
94116,San Francisco,250
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,250
94116,San Francisco,200
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,1000
94116,San Francisco,250
94116,San Francisco,250
94116,San Francisco,150
94116,San Francisco,100
94116,San Francisco,125
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,1000
94116,San Francisco,1000
94116,San Francisco,3000
94116,San Francisco,2000
94116,San Francisco,5000
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,250
94116,San Francisco,500
94116,San Francisco,100
94116,San Francisco,250
94116,San Francisco,200
94116,San Francisco,200
94116,San Francisco,500
94116,San Francisco,100
94116,San Francisco,500
94116,San Francisco,150
94116,San Francisco,250
94116,San Francisco,250
94116,San Francisco,250
94116,San Francisco,250
94116,San Francisco,100
94116,San Francisco,250
94116,San Francisco,20
94116,San Francisco,500
94116,San Francisco,1000
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,20
94116,San Francisco,500
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,200
94116,San Francisco,2000
94116,San Francisco,1500
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,500
94116,San Francisco,250
94116,San Francisco,300
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,100
94116,San Francisco,50
94116,San Francisco,25
94116,San Francisco,25
94116,San Francisco,25
94116,San Francisco,100
94116,San Francisco,150
94116,San Francisco,25
94116,San Francisco,750
94116,San Francisco,150
94116,San Francisco,2000
94116,San Francisco,100
94116,San Francisco,150
94116,San Francisco,500
94116,San Francisco,250
94116,San Francisco,150
94116,San Francisco,200
94116,San Francisco,1000
94116,San Francisco,100
94116,San Francisco,1000
94116,San Francisco,250
94116,San Francisco,1000
94116,San Francisco,500
94116,San Francisco,1000
94117,San Francisco,500
94117,San Francisco,6800
94117,San Francisco,250
94117,San Francisco,2500
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,150
94117,San Francisco,1000
94117,San Francisco,1500
94117,San Francisco,250
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,50
94117,San Francisco,250
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,200
94117,San Francisco,250
94117,San Francisco,250
94117,San Francisco,100
94117,San Francisco,50
94117,San Francisco,100
94117,San Francisco,250
94117,San Francisco,1000
94117,San Francisco,1000
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,1500
94117,San Francisco,250
94117,San Francisco,250
94117,San Francisco,200
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,200
94117,San Francisco,2500
94117,San Francisco,100
94117,San Francisco,1000
94117,San Francisco,200
94117,San Francisco,250
94117,San Francisco,4000
94117,San Francisco,250
94117,San Francisco,500
94117,San Francisco,160
94117,San Francisco,1500
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,250
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,200
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,250
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,1000
94117,San Francisco,1000
94117,San Francisco,250
94117,San Francisco,1000
94117,San Francisco,300
94117,San Francisco,250
94117,San Francisco,400
94117,San Francisco,500
94117,San Francisco,250
94117,San Francisco,3500
94117,San Francisco,500
94117,San Francisco,750
94117,San Francisco,500
94117,San Francisco,2000
94117,San Francisco,5000
94117,San Francisco,250
94117,San Francisco,250
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,250
94117,San Francisco,50
94117,San Francisco,100
94117,San Francisco,250
94117,San Francisco,250
94117,San Francisco,250
94117,San Francisco,100
94117,San Francisco,150
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,1000
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,108
94117,San Francisco,250
94117,San Francisco,100
94117,San Francisco,750
94117,San Francisco,500
94117,San Francisco,50
94117,San Francisco,1000
94117,San Francisco,1000
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,100
94117,San Francisco,1000
94117,San Francisco,100
94117,San Francisco,1000
94117,San Francisco,500
94117,San Francisco,4100
94117,San Francisco,100
94117,San Francisco,100
94117,San Francisco,500
94117,San Francisco,5000
94117,San Francisco,5000
94118,San Francisco,50
94118,San Francisco,50
94118,San Francisco,50
94118,San Francisco,50
94118,San Francisco,100
94118,San Francisco,250
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,250
94118,San Francisco,500
94118,San Francisco,100
94118,San Francisco,50
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,1000
94118,San Francisco,500
94118,San Francisco,50
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,200
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,250
94118,San Francisco,1000
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,250
94118,San Francisco,500
94118,San Francisco,2500
94118,San Francisco,500
94118,San Francisco,300
94118,San Francisco,6200
94118,San Francisco,1000
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,2200
94118,San Francisco,300
94118,San Francisco,500
94118,San Francisco,1000
94118,San Francisco,1800
94118,San Francisco,3200
94118,San Francisco,500
94118,San Francisco,5000
94118,San Francisco,250
94118,San Francisco,250
94118,San Francisco,500
94118,San Francisco,2500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,700
94118,San Francisco,1000
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,100
94118,San Francisco,50
94118,San Francisco,2000
94118,San Francisco,250
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,200
94118,San Francisco,100
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,2000
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,1000
94118,San Francisco,500
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,250
94118,San Francisco,104
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,10
94118,San Francisco,500
94118,San Francisco,2500
94118,San Francisco,200
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,3200
94118,San Francisco,6800
94118,San Francisco,100
94118,San Francisco,250
94118,San Francisco,250
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,6800
94118,San Francisco,6800
94118,San Francisco,6800
94118,San Francisco,6800
94118,San Francisco,300
94118,San Francisco,250
94118,San Francisco,1000
94118,San Francisco,1000
94118,San Francisco,5000
94118,San Francisco,250
94118,San Francisco,1000
94118,San Francisco,250
94118,San Francisco,5000
94118,San Francisco,2500
94118,San Francisco,125
94118,San Francisco,1000
94118,San Francisco,200
94118,San Francisco,2500
94118,San Francisco,99
94118,San Francisco,250
94118,San Francisco,1000
94118,San Francisco,200
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,100
94118,San Francisco,1000
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,100
94118,San Francisco,1000
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,200
94118,San Francisco,250
94118,San Francisco,300
94118,San Francisco,500
94118,San Francisco,400
94118,San Francisco,1000
94118,San Francisco,200
94118,San Francisco,500
94118,San Francisco,250
94118,San Francisco,250
94118,San Francisco,100
94118,San Francisco,500
94118,San Francisco,500
94118,San Francisco,5000
94119,San Francisco,500
94119,San Francisco,2500
94119,San Francisco,2500
94119,San Francisco,1000
94119,San Francisco,2000
94121,San Francisco,300
94121,San Francisco,500
94121,San Francisco,200
94121,San Francisco,120
94121,San Francisco,100
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,100
94121,San Francisco,250
94121,San Francisco,250
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,200
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,250
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,20
94121,San Francisco,250
94121,San Francisco,500
94121,San Francisco,3200
94121,San Francisco,6800
94121,San Francisco,500
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,1000
94121,San Francisco,150
94121,San Francisco,200
94121,San Francisco,200
94121,San Francisco,250
94121,San Francisco,500
94121,San Francisco,250
94121,San Francisco,300
94121,San Francisco,2000
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,2000
94121,San Francisco,200
94121,San Francisco,250
94121,San Francisco,500
94121,San Francisco,250
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,200
94121,San Francisco,1000
94121,San Francisco,250
94121,San Francisco,2000
94121,San Francisco,4100
94121,San Francisco,500
94121,San Francisco,1000
94121,San Francisco,250
94121,San Francisco,250
94121,San Francisco,100
94121,San Francisco,50
94121,San Francisco,50
94121,San Francisco,100
94121,San Francisco,1500
94121,San Francisco,275
94121,San Francisco,250
94121,San Francisco,150
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,250
94121,San Francisco,250
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,250
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,500
94121,San Francisco,100
94121,San Francisco,500
94121,San Francisco,250
94121,San Francisco,100
94121,San Francisco,500
94121,San Francisco,150
94121,San Francisco,150
94121,San Francisco,100
94121,San Francisco,2000
94121,San Francisco,100
94121,San Francisco,100
94121,San Francisco,200
94121,San Francisco,250
94121,San Francisco,200
94121,San Francisco,100
94121,San Francisco,500
94121,San Francisco,100
94121,San Francisco,500
94121,San Francisco,200
94121,San Francisco,1000
94121,San Francisco,1000
94121,San Francisco,250
94121,San Francisco,1000
94121,San Francisco,4100
94121,San Francisco,4000
94121,San Francisco,500
94122,San Francisco,250
94122,San Francisco,250
94122,San Francisco,100
